ac
1810.050000	65.823900	22.302300
1839.320000	65.959300	21.900000
1869.070000	66.078500	21.504700
1899.300000	66.183100	21.116300
1930.020000	66.273500	20.734000
1961.240000	66.350100	20.358300
1992.960000	66.409600	19.988900
2025.200000	66.471800	19.637300
2057.950000	66.523700	19.268000
2091.240000	66.552600	18.901900
2125.060000	66.565000	18.540200
2159.430000	66.560100	18.181900
2194.360000	66.538700	17.828600
2229.850000	66.499700	17.478500
2265.920000	66.442000	17.132700
2302.570000	66.365100	16.791500
2339.810000	66.268500	16.454600
2377.660000	66.150300	16.121300
2416.110000	66.008800	15.792600
2455.190000	65.842900	15.468000
2494.900000	65.649500	15.147000
2535.260000	65.425800	14.830600
2576.260000	65.168900	14.518400
2617.930000	64.874400	14.210700
2660.270000	64.537900	13.907800
2703.300000	64.152700	13.608200
2747.030000	63.709900	13.313000
2791.460000	63.198900	13.022100
2836.610000	62.604800	12.735400
2882.490000	61.907000	12.452700
2929.110000	61.075000	12.174000
2976.480000	60.062600	11.899600
3024.630000	58.792900	11.629300
3073.550000	57.122700	11.363000
3123.260000	54.730000	11.100500
3173.780000	50.549700	10.841900
3218.900000	18.927300	10.619500
3219.100000	18.928300	26.690100
3225.110000	39.924800	26.613200
3277.270000	50.487500	25.959900
3330.280000	51.335400	25.326000
3370.100000	32.782200	24.866400
3370.300000	32.792400	35.597900
3384.150000	50.236900	35.375200
3438.880000	57.445400	34.516700
3494.500000	60.779000	33.681400
3551.020000	63.065300	32.869300
3608.460000	64.781300	32.076900
3666.820000	66.098500	31.304200
3726.130000	67.083000	30.552000
3786.400000	67.715200	29.816900
3847.640000	67.782300	29.102400
3908.900000	59.241900	28.415600
3909.100000	59.245800	33.088600
3909.870000	62.483100	33.078700
3973.110000	69.793200	32.280700
4037.380000	71.601900	31.503000
4102.680000	72.890100	30.744600
4169.030000	73.919400	30.004700
4236.460000	74.777400	29.284100
4304.980000	75.502800	28.579900
4374.620000	76.113600	27.894100
4445.370000	76.614500	27.225500
4517.270000	76.988600	26.573600
4590.330000	77.147500	25.936400
4655.900000	74.494300	25.385900
4656.100000	74.495500	26.866400
4664.580000	76.644500	26.796000
4740.030000	78.119700	26.183800
4816.690000	78.758000	25.587300
4894.600000	79.186700	25.006400
4973.770000	79.303900	24.438000
5001.900000	77.804800	24.241200
5002.100000	77.806000	25.167300
5054.210000	79.943700	24.807900
5135.960000	80.637800	24.261600
5219.030000	81.163200	23.723300
5303.440000	81.612400	23.193100
5389.220000	82.010500	22.671000
5476.390000	82.369700	22.157700
5564.970000	82.696500	21.652700
5654.980000	82.995300	21.156400
5746.440000	83.269200	20.668700
5839.390000	83.520800	20.189800
5933.830000	83.751900	19.719400
6029.810000	83.964400	19.257700
6127.330000	84.159300	18.804600
6226.440000	84.338000	18.360400
6327.150000	84.501700	17.924800
6429.480000	84.651400	17.497900
6533.480000	84.788000	17.079400
6639.150000	84.912100	16.669300
6746.540000	85.024400	16.267800
6855.650000	85.125700	15.874700
6966.540000	85.216800	15.490200
7079.220000	85.298300	15.113500
7193.720000	85.370300	14.745000
7310.070000	85.433500	14.384500
7428.310000	85.488600	14.032300
7548.450000	85.535900	13.687400
7670.540000	85.575600	13.350700
7794.610000	85.608600	13.021400
7920.680000	85.634700	12.699400
8048.790000	85.654500	12.385100
8178.980000	85.668200	12.077800
8311.260000	85.676200	11.778100
8445.690000	85.679200	11.485400
8582.290000	85.677100	11.199300
8721.110000	85.670000	10.920100
8862.160000	85.658200	10.647400
9005.500000	85.642200	10.381700
9151.160000	85.622300	10.121800
9299.170000	85.598500	9.868910
9449.580000	85.571600	9.621760
9602.420000	85.541900	9.380930
9757.730000	85.510200	9.146030
9915.550000	85.485400	8.916410
10075.900000	85.457800	8.670870
10238.900000	85.408100	8.432040
10404.500000	85.352000	8.199810
10572.800000	85.288800	7.974080
10743.800000	85.219200	7.754750
10917.600000	85.143400	7.541710
11094.200000	85.061700	7.334860
11273.600000	84.974100	7.134070
11455.900000	84.880600	6.939250
11641.200000	84.781100	6.750280
11829.500000	84.675400	6.567030
12020.800000	84.563300	6.389400
12215.300000	84.444200	6.217260
12412.800000	84.317600	6.050520
12613.600000	84.182900	5.889040
12817.600000	84.039100	5.732730
13025.000000	83.885000	5.581450
13235.600000	83.719100	5.435090
13449.700000	83.539300	5.293560
13667.200000	83.343100	5.156720
13888.300000	83.126600	5.024470
14112.900000	82.884800	4.896700
14341.200000	82.610200	4.773290
14573.100000	82.291300	4.654150
14808.900000	81.909100	4.539160
15048.400000	81.429400	4.428220
15291.800000	80.779500	4.321220
15539.100000	79.756400	4.218070
15790.400000	77.145300	4.118650
15870.900000	64.524700	4.087650
15871.100000	64.525400	10.044000
16045.800000	78.752200	9.854680
16305.400000	80.499200	9.583690
16569.100000	81.369300	9.320160
16837.100000	81.917500	9.063880
17109.400000	82.285100	8.814660
17386.100000	82.527200	8.572290
17667.400000	82.666200	8.336590
17953.100000	82.706000	8.107380
18243.500000	82.630400	7.884470
18538.600000	82.382900	7.667700
18838.400000	81.743200	7.456890
19083.100000	74.357700	7.291520
19083.300000	74.357800	10.291800
19143.100000	80.481800	10.244900
19452.700000	82.180400	10.007900
19767.400000	82.252600	9.776360
19839.900000	79.621200	9.724250
19840.100000	79.621600	11.044400
20087.100000	83.310100	10.852000
20412.000000	84.078400	10.607500
20742.100000	84.612700	10.366400
21077.600000	85.037400	10.128900
21418.500000	85.393200	9.895020
21765.000000	85.699800	9.664830
22117.000000	85.968700	9.438410
22474.700000	86.207400	9.215770
22838.200000	86.420900	8.996950
23207.600000	86.613200	8.781980
23583.000000	86.786900	8.570880
23964.400000	86.944600	8.363660
24352.000000	87.087900	8.160310
24745.900000	87.218500	7.960850
25146.200000	87.337500	7.765260
25552.900000	87.446000	7.573540
25966.200000	87.545000	7.385660
26386.100000	87.635300	7.201600
26812.900000	87.717600	7.021340
27246.600000	87.792500	6.844850
27687.300000	87.860600	6.672100
28135.100000	87.922400	6.503040
28590.200000	87.978300	6.337660
29052.600000	88.028800	6.175890
29522.500000	88.074200	6.017700
30000.000000	88.114900	5.863060
ag
10.000000	-9999.000000	1.185660
10.161700	-9999.000000	1.229410
10.326100	-9999.000000	1.274780
10.493100	-9999.000000	1.321820
10.662800	-9999.000000	1.382150
10.835300	-9999.000000	1.455410
11.010600	-9999.000000	1.532560
11.188600	-9999.000000	1.613790
11.369600	-9999.000000	1.699330
11.553500	-9999.000000	1.787550
11.740400	-9999.000000	1.879960
11.930300	-9999.000000	1.977150
12.123200	-9999.000000	2.079360
12.319300	-9999.000000	2.186860
12.518600	-9999.000000	2.299920
12.721000	-9999.000000	2.418240
12.926800	-9999.000000	2.531970
13.135900	-9999.000000	2.651050
13.348300	-9999.000000	2.775720
13.564200	-9999.000000	2.906270
13.783600	-9999.000000	3.042940
14.006600	-9999.000000	3.186050
14.233100	-9999.000000	3.335890
14.463300	-9999.000000	3.476810
14.697300	-9999.000000	3.606440
14.935000	-9999.000000	3.740920
15.176500	-9999.000000	3.880400
15.422000	-9999.000000	4.025090
15.671400	-9999.000000	4.175170
15.924900	-9999.000000	4.297130
16.182500	-9999.000000	4.414410
16.444200	-9999.000000	4.534880
16.710200	-9999.000000	4.658650
16.980500	-9999.000000	4.785790
17.255100	-9999.000000	4.901060
17.534200	-9999.000000	4.989370
17.817800	-9999.000000	5.079260
18.106000	-9999.000000	5.170770
18.398900	-9999.000000	5.290550
18.696400	-9999.000000	5.459840
18.998800	-9999.000000	5.634550
19.306100	-9999.000000	5.814850
19.618400	-9999.000000	6.000910
19.935700	-9999.000000	6.192930
20.258200	-9999.000000	6.426310
20.585800	-9999.000000	6.672870
20.918800	-9999.000000	6.928900
21.257100	-9999.000000	7.194760
21.600900	-9999.000000	7.470810
21.950300	-9999.000000	7.697700
22.305300	-9999.000000	7.913410
22.666100	-9999.000000	8.135170
23.032700	-9999.000000	8.363130
23.405300	-9999.000000	8.597500
23.783800	-9999.000000	8.816790
24.168500	-9999.000000	8.872600
24.559400	-9999.000000	8.928770
24.956600	-9999.000000	8.985300
25.360300	-9999.000000	9.042180
25.770500	-9999.000000	9.099490
26.187300	-9999.000000	9.218170
26.610900	-9999.000000	9.338380
27.041300	-9999.000000	9.460180
27.478600	-9999.000000	9.583550
27.923100	-9999.000000	9.708530
28.374700	-9999.000000	9.844460
28.833700	-9999.000000	10.030400
29.300000	-1.819220	10.219900
29.773900	-1.728680	10.413000
30.255500	-1.625870	10.609700
30.744900	-1.506830	10.810100
31.242100	-1.369420	10.996400
31.747500	-1.237940	11.176700
32.260900	-1.104690	11.360000
32.782700	-0.965780	11.546400
33.313000	-0.819277	11.735800
33.851800	-0.660791	11.928300
34.399300	-0.480585	12.123900
34.955700	-0.289667	12.280000
35.521100	-0.115068	12.430700
36.095600	0.054422	12.583200
36.679400	0.222635	12.737600
37.272700	0.391268	12.893900
37.875500	0.561365	13.052100
38.488200	0.733759	13.212300
39.110700	0.909163	13.374400
39.743200	1.088350	13.538500
40.386100	1.272360	13.704600
41.039300	1.464090	13.872800
41.703100	1.660620	14.032900
42.377600	1.857090	14.193600
43.063000	2.055390	14.356100
43.759500	2.257260	14.520600
44.467300	2.463330	14.686800
45.186500	2.674310	14.855000
45.917400	2.890860	15.025200
46.660000	3.114090	15.197200
47.414700	3.347520	15.371300
48.181600	3.587810	15.537500
48.960900	3.829400	15.703300
49.752800	4.075120	15.870700
50.557600	4.326320	16.040000
51.375300	4.584000	16.211100
52.206200	4.848910	16.384000
53.050600	5.121920	16.558800
53.908700	5.403940	16.735400
54.780600	5.696190	16.913900
55.666700	6.000130	17.094300
56.567000	6.318140	17.276600
57.482000	6.659650	17.460900
58.411700	7.025540	17.623000
59.356400	7.384250	17.764800
60.316500	7.743000	17.907700
61.292100	8.107730	18.051800
62.283400	8.481320	18.197100
63.290800	8.865970	18.343500
64.314500	9.263870	18.491100
65.354700	9.677270	18.640000
66.411800	10.109500	18.790300
67.485900	10.564400	18.941900
68.577500	11.048100	19.094600
69.686700	11.572300	19.248600
70.813800	12.188000	19.391600
71.959100	12.792800	19.399500
73.123000	13.376300	19.407300
74.305700	13.965900	19.415200
75.507600	14.604200	19.423100
76.728900	15.271600	19.326900
77.969900	15.902700	19.183700
79.231000	16.502200	19.041600
80.512500	17.113600	18.900600
81.814700	17.738000	18.725200
83.138000	18.359400	18.533000
84.482700	18.987500	18.342800
85.849100	19.639900	18.154600
87.237700	20.451500	17.968200
88.648700	21.268400	17.544900
90.082500	21.989800	17.094800
91.539500	22.699800	16.656200
93.020100	23.651800	16.228800
94.524600	24.648800	15.395800
96.053500	25.379800	14.367800
97.607100	26.174800	13.358800
99.185800	26.617000	11.809600
100.790000	26.648600	10.440100
102.420000	26.494500	9.229400
104.077000	26.221800	8.159070
105.760000	25.890800	7.212900
107.471000	25.521200	6.353200
109.209000	25.085500	5.542040
110.975000	24.590900	4.834440
112.770000	24.070600	4.217180
114.594000	23.532100	3.678720
116.448000	22.948300	3.209040
118.331000	22.349700	2.870800
120.245000	21.828500	2.652180
122.190000	21.369600	2.450210
124.166000	20.939100	2.263630
126.175000	20.518600	2.091250
128.215000	20.108100	1.959340
130.289000	19.722400	1.844800
132.397000	19.328200	1.736950
134.538000	18.941700	1.689050
136.714000	18.593900	1.648380
138.925000	18.251800	1.626220
141.172000	17.919300	1.617660
143.456000	17.601700	1.647470
145.776000	17.316600	1.675470
148.134000	17.030000	1.701760
150.530000	16.738600	1.763940
152.964000	16.473500	1.844440
155.439000	16.225300	1.928610
157.953000	15.975900	2.016620
160.507000	15.719300	2.150150
163.103000	15.501700	2.320600
165.742000	15.330700	2.503850
168.422000	15.193800	2.680310
171.146000	15.096000	2.867210
173.915000	15.027100	3.002230
176.727000	14.948200	3.143610
179.586000	14.894700	3.291650
182.491000	14.862700	3.391850
185.442000	14.814600	3.491720
188.442000	14.776200	3.594530
191.489000	14.749900	3.684590
194.587000	14.718100	3.757050
197.734000	14.682900	3.828830
200.932000	14.645200	3.890430
204.182000	14.601500	3.953020
207.485000	14.555700	4.016610
210.840000	14.509000	4.081240
214.251000	14.462200	4.146900
217.716000	14.415900	4.213610
221.237000	14.370500	4.281400
224.816000	14.326600	4.350280
228.452000	14.285200	4.420280
232.147000	14.247400	4.491390
235.902000	14.223200	4.563650
239.717000	14.212300	4.610850
243.595000	14.176800	4.647940
247.535000	14.134700	4.685330
251.538000	14.088200	4.723010
255.607000	14.039600	4.761000
259.741000	13.991600	4.791150
263.942000	13.932800	4.817580
268.211000	13.868300	4.844150
272.549000	13.801300	4.870860
276.957000	13.740700	4.897470
281.437000	13.673300	4.882110
285.989000	13.574400	4.866820
290.615000	13.456800	4.851560
295.315000	13.322700	4.836210
300.092000	13.172700	4.820770
304.945000	13.014000	4.805370
309.878000	12.841200	4.756910
314.890000	12.611500	4.700310
319.983000	12.333000	4.658500
325.158000	12.043200	4.630310
330.418000	11.736400	4.562460
335.762000	11.298400	4.479420
341.192000	10.757400	4.459940
346.711000	10.194600	4.522420
352.319000	9.553950	4.581170
358.017000	8.844310	4.729320
363.808000	8.049060	4.946240
369.692000	7.157750	5.197180
375.672000	6.096910	5.588790
381.748000	4.701090	6.302970
387.922000	3.394400	7.406710
394.197000	2.225530	9.230620
400.573000	1.555700	11.313800
407.052000	1.602790	13.451000
413.635000	1.873850	15.523500
420.326000	2.550470	17.448100
427.124000	3.764520	18.974900
434.032000	4.894070	20.222200
441.052000	5.946400	21.028700
448.186000	6.919530	21.867300
455.435000	7.855480	22.531700
462.802000	8.742410	23.209200
470.287000	9.689180	23.907100
477.894000	10.674200	24.432200
485.623000	11.698300	24.956600
493.478000	12.689100	25.219400
501.459000	13.562500	25.474000
509.570000	14.388600	25.731200
517.812000	15.201200	25.991100
526.187000	16.027700	26.221200
534.698000	16.819400	26.420200
543.346000	17.600000	26.620700
552.134000	18.387400	26.822700
561.065000	19.202400	27.026200
570.139000	20.106600	27.231300
579.361000	21.090300	27.239200
588.732000	21.931800	27.130100
598.254000	22.696500	27.021400
607.930000	23.417100	26.913200
617.763000	24.108000	26.805400
627.755000	24.776600	26.694400
637.908000	25.425400	26.582400
648.226000	26.059400	26.470800
658.711000	26.683600	26.359700
669.365000	27.302000	26.249100
680.191000	27.919200	26.138900
691.193000	28.540900	26.029300
702.372000	29.175600	25.920000
713.733000	29.841100	25.811300
725.277000	30.613400	25.702900
737.008000	31.338600	25.317200
748.928000	31.943300	24.930000
761.042000	32.429200	24.605000
773.351000	32.940500	24.353900
785.859000	33.532800	24.105400
798.570000	34.173500	23.737500
811.486000	34.680800	23.253700
824.611000	35.035700	22.783700
837.949000	35.396000	22.508900
851.502000	35.806200	22.237400
865.274000	36.361900	21.969200
879.269000	36.886200	21.460300
893.491000	37.263800	20.927000
907.943000	37.538000	20.407000
922.628000	37.733700	19.984500
937.551000	37.948800	19.633600
952.715000	38.202000	19.280600
968.124000	38.444500	18.919000
983.783000	38.673200	18.564900
999.695000	38.894100	18.215600
1015.860000	39.113900	17.871000
1032.290000	39.321800	17.516400
1048.990000	39.513800	17.164800
1065.960000	39.690900	16.816100
1083.200000	39.853800	16.474600
1100.720000	40.005700	16.140000
1118.520000	40.147400	15.812200
1136.610000	40.279900	15.491200
1155.000000	40.404200	15.176700
1173.680000	40.520400	14.868500
1192.660000	40.629100	14.566500
1211.950000	40.730900	14.270600
1231.550000	40.825700	13.980700
1251.470000	40.914400	13.697200
1271.720000	40.997400	13.419800
1292.290000	41.075200	13.148300
1313.190000	41.148500	12.882500
1334.430000	41.217300	12.622100
1356.010000	41.282100	12.366900
1377.940000	41.343100	12.116900
1400.230000	41.400900	11.871900
1422.880000	41.456000	11.631900
1445.890000	41.510700	11.396700
1469.280000	41.564400	11.163400
1493.040000	41.622600	10.930600
1517.190000	41.674900	10.685000
1541.730000	41.710000	10.442500
1566.670000	41.737300	10.205500
1592.010000	41.758000	9.974050
1617.760000	41.773100	9.747800
1643.920000	41.783200	9.526560
1670.510000	41.788700	9.310210
1697.530000	41.790100	9.098840
1724.990000	41.788800	8.892420
1752.890000	41.784700	8.686570
1781.240000	41.774600	8.483950
1810.050000	41.758600	8.284700
1839.320000	41.737400	8.090550
1869.070000	41.712000	7.900890
1899.300000	41.682300	7.715390
1930.020000	41.648200	7.534460
1961.240000	41.610300	7.357860
1992.960000	41.567900	7.185450
2025.200000	41.522500	7.019150
2057.950000	41.475500	6.853390
2091.240000	41.422800	6.690710
2125.060000	41.365100	6.531740
2159.430000	41.302700	6.376530
2194.360000	41.235600	6.224890
2229.850000	41.163700	6.077010
2265.920000	41.086800	5.932300
2302.570000	41.004600	5.791050
2339.810000	40.916600	5.653130
2377.660000	40.822600	5.518480
2416.110000	40.722100	5.387070
2455.190000	40.614700	5.258840
2494.900000	40.499700	5.133700
2535.260000	40.376300	5.011630
2576.260000	40.243700	4.892560
2617.930000	40.100800	4.776420
2660.270000	39.946200	4.663110
2703.300000	39.778400	4.552670
2747.030000	39.595300	4.445010
2791.460000	39.394500	4.339980
2836.610000	39.172700	4.237590
2882.490000	38.925700	4.137850
2929.110000	38.647900	4.040620
2976.480000	38.331800	3.945870
3024.630000	37.966200	3.853530
3073.550000	37.534900	3.763610
3123.260000	37.011500	3.675960
3173.780000	36.349900	3.590560
3225.110000	35.456400	3.507380
3277.270000	34.084100	3.426370
3330.280000	30.946700	3.347430
3351.000000	18.161000	3.317420
3351.200000	18.161800	10.826000
3384.150000	31.920100	10.667800
3438.880000	33.815000	10.413500
3494.500000	33.839100	10.165700
3523.600000	27.638500	10.039900
3523.800000	27.642200	13.750200
3551.020000	34.666100	13.592300
3608.460000	36.621300	13.268900
3666.820000	37.655200	12.953200
3726.130000	38.276800	12.644400
3786.400000	38.076000	12.343500
